AUM,Target Return,Target ES,Target Vol,x1,x2,x3,x4
50000000,0.048814228,0.004586773,0.002138737,0.997978697,0.002021303,0,0
50000000,0.052890094,0.017762114,0.008644719,0.921004947,0.007990424,0.071004629,0
50000000,0.054018056,0.022397901,0.010893679,0.899163876,0.010325828,0.090510297,0
50000000,0.054818858,0.025920003,0.012459445,0.909803525,0,0,0.090196475
50000000,0.056184659,0.02715842,0.0131353,0.88,0,0.06,0.06
50000000,0.057891625,0.03319428,0.016073514,0.850810637,0,0.083380761,0.065808602
50000000,0.059017754,0.037311086,0.018046854,0.834857285,0,0.077650153,0.087492562
50000000,0.060252562,0.041642544,0.020170179,0.811660223,1.61E-07,0.107893256,0.080446359
50000000,0.060866436,0.043927823,0.021251047,0.805076246,0,0.091242403,0.103681351
50000000,0.061834036,0.048472458,0.023494902,0.769108386,0.014303006,0.153589166,0.062999442
50000000,0.06281649,0.051629825,0.024980792,0.745030068,0.032528211,0.117731991,0.10470973
50000000,0.063993926,0.056188677,0.027233953,0.744640033,0,0.178622911,0.076737055
50000000,0.064872247,0.058124016,0.028156883,0.736561776,0,0.146204079,0.117234145
50000000,0.065919481,0.063002093,0.030537233,0.713061483,0,0.196360994,0.090577522
50000000,0.06684631,0.065174807,0.031571462,0.704709105,0,0.161050059,0.134240835
50000000,0.067922329,0.069488197,0.033672009,0.682935224,0,0.197393621,0.119671155
50000000,0.068903973,0.073140918,0.035367285,0.677635064,0,0.137285379,0.185079556
50000000,0.069839842,0.076188404,0.036863433,0.660744991,0,0.155781658,0.183473351
50000000,0.070814873,0.079665754,0.03859946,0.63642633,0.000298752,0.216524407,0.146750511
50000000,0.071848618,0.083184382,0.040300423,0.621469009,0,0.214838902,0.163692089
50000000,0.073064412,0.087514743,0.04237082,0.606160795,0,0.196386388,0.197452817
50000000,0.074074584,0.092491244,0.04480988,0.539189951,0.055932161,0.23408933,0.170788557
50000000,0.075209396,0.095495724,0.046244644,0.551236173,0.023200961,0.220493709,0.205069156
50000000,0.075816628,0.097435169,0.047184079,0.551870413,0.010012571,0.227667131,0.210449886
50000000,0.076877214,0.101349533,0.049098498,0.531074684,0.009271493,0.263125832,0.196527991
50000000,0.077914435,0.104852605,0.050783714,0.524328975,0,0.255747038,0.219923987
50000000,0.07901015,0.108858719,0.052731039,0.504580644,5.04E-05,0.276967076,0.218401866
50000000,0.079835252,0.11246696,0.054400474,0.501633861,0,0.217051714,0.281314425
50000000,0.080883515,0.115749424,0.056074671,0.471967593,0,0.306595356,0.221437052
50000000,0.081825729,0.119276179,0.057784733,0.455318943,0,0.32293777,0.221743287
50000000,0.082948993,0.123007653,0.059582627,0.440011847,0,0.313343139,0.246645013
50000000,0.083817804,0.126040188,0.061042415,0.427827073,0,0.308132546,0.264040382
50000000,0.084869421,0.130014507,0.062968784,0.396049001,0.017254312,0.320066238,0.266630449
50000000,0.085904695,0.133951443,0.064892477,0.388178274,0,0.36209318,0.249728545
50000000,0.086861523,0.137183929,0.066404337,0.384303643,0,0.295233774,0.320462583
50000000,0.087891905,0.140691351,0.068119422,0.364668135,0,0.322256072,0.313075792
50000000,0.088910255,0.144453459,0.069931437,0.350090122,0,0.318044201,0.331865678
50000000,0.089976502,0.148585747,0.071976472,0.302951971,0.025847501,0.381711115,0.289489413
50000000,0.090822529,0.151649232,0.07338844,0.322256072,0,0.313075792,0.364668135
50000000,0.091865836,0.154994291,0.075069803,0.294587603,0,0.390300805,0.315111592
50000000,0.092816905,0.159469392,0.077168871,0.268067728,0.028987896,0.316440054,0.386504322
50000000,0.093861311,0.162143204,0.078502043,0.268235866,0,0.367868812,0.363895321
50000000,0.094886351,0.165767735,0.080264084,0.249728545,0,0.388178274,0.36209318
50000000,0.095860139,0.170282325,0.082433429,0.203375491,0.044153154,0.359330568,0.393140787
50000000,0.096840205,0.177443241,0.085867818,0.105565051,0.142001665,0.376794959,0.375638325
50000000,0.098200128,0.186334727,0.090143697,0.031401902,0.20653471,0.381779055,0.380284333
50000000,0.098995185,0.190348821,0.092069859,0.007507212,0.22154497,0.379620778,0.39132704
50000000,0.100100218,0.193051044,0.093392908,0,0.207731256,0.394527985,0.397740759
55000000,0.048814228,0.004586773,0.002138737,0.997978697,0.002021303,0,0
55000000,0.052890094,0.017762114,0.008644719,0.921004947,0.007990424,0.071004629,0
55000000,0.054018056,0.022397901,0.010893679,0.899163876,0.010325828,0.090510297,0
55000000,0.055512432,0.024780679,0.01198311,0.890909091,0,0.054545455,0.054545455
55000000,0.056026098,0.02656706,0.01285482,0.881961214,0,0.062632237,0.055406549
55000000,0.056887873,0.029621279,0.014334728,0.867928982,0,0.069926425,0.062144593
55000000,0.057891625,0.03319428,0.016073514,0.850810637,0,0.083380761,0.065808602
55000000,0.059017754,0.037311086,0.018046854,0.834857285,0,0.077650153,0.087492562
55000000,0.060252562,0.041642544,0.020170179,0.811660223,1.61E-07,0.107893256,0.080446359
55000000,0.060866436,0.043927823,0.021251047,0.805076246,0,0.091242403,0.103681351
55000000,0.061834036,0.048472458,0.023494902,0.769108386,0.014303006,0.153589166,0.062999442
55000000,0.06281649,0.051629825,0.024980792,0.745030068,0.032528211,0.117731991,0.10470973
55000000,0.063993926,0.056188677,0.027233953,0.744640033,0,0.178622911,0.076737055
55000000,0.064872247,0.058124016,0.028156883,0.736561776,0,0.146204079,0.117234145
55000000,0.065919481,0.063002093,0.030537233,0.713061483,0,0.196360994,0.090577522
55000000,0.06684631,0.065174807,0.031571462,0.704709105,0,0.161050059,0.134240835
55000000,0.067922329,0.069488197,0.033672009,0.682935224,0,0.197393621,0.119671155
55000000,0.068903973,0.073140918,0.035367285,0.677635064,0,0.137285379,0.185079556
55000000,0.069839842,0.076188404,0.036863433,0.660744991,0,0.155781658,0.183473351
55000000,0.070814873,0.079665754,0.03859946,0.63642633,0.000298752,0.216524407,0.146750511
55000000,0.071848618,0.083184382,0.040300423,0.621469009,0,0.214838902,0.163692089
55000000,0.073064412,0.087514743,0.04237082,0.606160795,0,0.196386388,0.197452817
55000000,0.074074584,0.092491244,0.04480988,0.539189951,0.055932161,0.23408933,0.170788557
55000000,0.075209396,0.095495724,0.046244644,0.551236173,0.023200961,0.220493709,0.205069156
55000000,0.075816628,0.097435169,0.047184079,0.551870413,0.010012571,0.227667131,0.210449886
55000000,0.076877214,0.101349533,0.049098498,0.531074684,0.009271493,0.263125832,0.196527991
55000000,0.077914435,0.104852605,0.050783714,0.524328975,0,0.255747038,0.219923987
55000000,0.07901015,0.108858719,0.052731039,0.504580644,5.04E-05,0.276967076,0.218401866
55000000,0.079835252,0.11246696,0.054400474,0.501633861,0,0.217051714,0.281314425
55000000,0.080883515,0.115749424,0.056074671,0.471967593,0,0.306595356,0.221437052
55000000,0.081825729,0.119276179,0.057784733,0.455318943,0,0.32293777,0.221743287
55000000,0.082948993,0.123007653,0.059582627,0.440011847,0,0.313343139,0.246645013
55000000,0.083817804,0.126040188,0.061042415,0.427827073,0,0.308132546,0.264040382
55000000,0.084869421,0.130014507,0.062968784,0.396049001,0.017254312,0.320066238,0.266630449
55000000,0.085904695,0.133951443,0.064892477,0.388178274,0,0.36209318,0.249728545
55000000,0.086861523,0.137183929,0.066404337,0.384303643,0,0.295233774,0.320462583
55000000,0.087891905,0.140691351,0.068119422,0.364668135,0,0.322256072,0.313075792
55000000,0.088910255,0.144453459,0.069931437,0.350090122,0,0.318044201,0.331865678
55000000,0.089976502,0.148585747,0.071976472,0.302951971,0.025847501,0.381711115,0.289489413
55000000,0.090822529,0.151649232,0.07338844,0.322256072,0,0.313075792,0.364668135
55000000,0.091865836,0.154994291,0.075069803,0.294587603,0,0.390300805,0.315111592
55000000,0.092816905,0.159469392,0.077168871,0.268067728,0.028987896,0.316440054,0.386504322
55000000,0.093861311,0.162143204,0.078502043,0.268235866,0,0.367868812,0.363895321
55000000,0.094886351,0.165767735,0.080264084,0.249728545,0,0.388178274,0.36209318
55000000,0.095860139,0.170282325,0.082433429,0.203375491,0.044153154,0.359330568,0.393140787
55000000,0.096840205,0.177443241,0.085867818,0.105565051,0.142001665,0.376794959,0.375638325
55000000,0.098200128,0.186334727,0.090143697,0.031401902,0.20653471,0.381779055,0.380284333
55000000,0.098995185,0.190348821,0.092069859,0.007507212,0.22154497,0.379620778,0.39132704
55000000,0.100100218,0.193051044,0.093392908,0,0.207731256,0.394527985,0.397740759
60000000,0.048814228,0.004586773,0.002138737,0.997978697,0.002021303,0,0
60000000,0.052890094,0.017762114,0.008644719,0.921004947,0.007990424,0.071004629,0
60000000,0.054952243,0.022803789,0.011025645,0.9,0,0.05,0.05
60000000,0.056026098,0.026579274,0.0128669,0.880620414,0.000877233,0.06660138,0.051900973
60000000,0.056887873,0.029621279,0.014334728,0.867928982,0,0.069926425,0.062144593
60000000,0.057891625,0.03319428,0.016073514,0.850810637,0,0.083380761,0.065808602
60000000,0.059017754,0.037311086,0.018046854,0.834857285,0,0.077650153,0.087492562
60000000,0.060252562,0.041642544,0.020170179,0.811660223,1.61E-07,0.107893256,0.080446359
60000000,0.060866436,0.043927823,0.021251047,0.805076246,0,0.091242403,0.103681351
60000000,0.061834036,0.048472458,0.023494902,0.769108386,0.014303006,0.153589166,0.062999442
60000000,0.06281649,0.051629825,0.024980792,0.745030068,0.032528211,0.117731991,0.10470973
60000000,0.063993926,0.056188677,0.027233953,0.744640033,0,0.178622911,0.076737055
60000000,0.064872247,0.058124016,0.028156883,0.736561776,0,0.146204079,0.117234145
60000000,0.065919481,0.063002093,0.030537233,0.713061483,0,0.196360994,0.090577522
60000000,0.06684631,0.065174807,0.031571462,0.704709105,0,0.161050059,0.134240835
60000000,0.067922329,0.069488197,0.033672009,0.682935224,0,0.197393621,0.119671155
60000000,0.068903973,0.073140918,0.035367285,0.677635064,0,0.137285379,0.185079556
60000000,0.069839842,0.076188404,0.036863433,0.660744991,0,0.155781658,0.183473351
60000000,0.070814873,0.079665754,0.03859946,0.63642633,0.000298752,0.216524407,0.146750511
60000000,0.071848618,0.083184382,0.040300423,0.621469009,0,0.214838902,0.163692089
60000000,0.073064412,0.087514743,0.04237082,0.606160795,0,0.196386388,0.197452817
60000000,0.074074584,0.092491244,0.04480988,0.539189951,0.055932161,0.23408933,0.170788557
60000000,0.075209396,0.095495724,0.046244644,0.551236173,0.023200961,0.220493709,0.205069156
60000000,0.075816628,0.097435169,0.047184079,0.551870413,0.010012571,0.227667131,0.210449886
60000000,0.076877214,0.101349533,0.049098498,0.531074684,0.009271493,0.263125832,0.196527991
60000000,0.077914435,0.104852605,0.050783714,0.524328975,0,0.255747038,0.219923987
60000000,0.07901015,0.108858719,0.052731039,0.504580644,5.04E-05,0.276967076,0.218401866
60000000,0.079835252,0.11246696,0.054400474,0.501633861,0,0.217051714,0.281314425
60000000,0.080883515,0.115749424,0.056074671,0.471967593,0,0.306595356,0.221437052
60000000,0.081825729,0.119276179,0.057784733,0.455318943,0,0.32293777,0.221743287
60000000,0.082948993,0.123007653,0.059582627,0.440011847,0,0.313343139,0.246645013
60000000,0.083817804,0.126040188,0.061042415,0.427827073,0,0.308132546,0.264040382
60000000,0.084869421,0.130014507,0.062968784,0.396049001,0.017254312,0.320066238,0.266630449
60000000,0.085904695,0.133951443,0.064892477,0.388178274,0,0.36209318,0.249728545
60000000,0.086861523,0.137183929,0.066404337,0.384303643,0,0.295233774,0.320462583
60000000,0.087891905,0.140691351,0.068119422,0.364668135,0,0.322256072,0.313075792
60000000,0.088910255,0.144453459,0.069931437,0.350090122,0,0.318044201,0.331865678
60000000,0.089976502,0.148585747,0.071976472,0.302951971,0.025847501,0.381711115,0.289489413
60000000,0.090822529,0.151649232,0.07338844,0.322256072,0,0.313075792,0.364668135
60000000,0.091865836,0.154994291,0.075069803,0.294587603,0,0.390300805,0.315111592
60000000,0.092816905,0.159469392,0.077168871,0.268067728,0.028987896,0.316440054,0.386504322
60000000,0.093861311,0.162143204,0.078502043,0.268235866,0,0.367868812,0.363895321
60000000,0.094886351,0.165767735,0.080264084,0.249728545,0,0.388178274,0.36209318
60000000,0.095860139,0.170282325,0.082433429,0.203375491,0.044153154,0.359330568,0.393140787
60000000,0.096840205,0.177443241,0.085867818,0.105565051,0.142001665,0.376794959,0.375638325
60000000,0.098200128,0.186334727,0.090143697,0.031401902,0.20653471,0.381779055,0.380284333
60000000,0.098995185,0.190348821,0.092069859,0.007507212,0.22154497,0.379620778,0.39132704
60000000,0.100100218,0.193051044,0.093392908,0,0.207731256,0.394527985,0.397740759
65000000,0.048814228,0.004586773,0.002138737,0.997978697,0.002021303,0,0
65000000,0.054478237,0.021135257,0.01021794,0.907692308,0,0.046153846,0.046153846
65000000,0.054818858,0.022305342,0.010790137,0.901653143,0,0.052193011,0.046153846
65000000,0.056026098,0.026579274,0.0128669,0.880620414,0.000877233,0.06660138,0.051900973
65000000,0.056887873,0.029621279,0.014334728,0.867928982,0,0.069926425,0.062144593
65000000,0.057891625,0.03319428,0.016073514,0.850810637,0,0.083380761,0.065808602
65000000,0.059017754,0.037311086,0.018046854,0.834857285,0,0.077650153,0.087492562
65000000,0.060252562,0.041642544,0.020170179,0.811660223,1.61E-07,0.107893256,0.080446359
65000000,0.060866436,0.043927823,0.021251047,0.805076246,0,0.091242403,0.103681351
65000000,0.061834036,0.048472458,0.023494902,0.769108386,0.014303006,0.153589166,0.062999442
65000000,0.06281649,0.051629825,0.024980792,0.745030068,0.032528211,0.117731991,0.10470973
65000000,0.063993926,0.056188677,0.027233953,0.744640033,0,0.178622911,0.076737055
65000000,0.064872247,0.058124016,0.028156883,0.736561776,0,0.146204079,0.117234145
65000000,0.065919481,0.063002093,0.030537233,0.713061483,0,0.196360994,0.090577522
65000000,0.06684631,0.065174807,0.031571462,0.704709105,0,0.161050059,0.134240835
65000000,0.067922329,0.069488197,0.033672009,0.682935224,0,0.197393621,0.119671155
65000000,0.068903973,0.073140918,0.035367285,0.677635064,0,0.137285379,0.185079556
65000000,0.069839842,0.076188404,0.036863433,0.660744991,0,0.155781658,0.183473351
65000000,0.070814873,0.079665754,0.03859946,0.63642633,0.000298752,0.216524407,0.146750511
65000000,0.071848618,0.083184382,0.040300423,0.621469009,0,0.214838902,0.163692089
65000000,0.073064412,0.087514743,0.04237082,0.606160795,0,0.196386388,0.197452817
65000000,0.074074584,0.092491244,0.04480988,0.539189951,0.055932161,0.23408933,0.170788557
65000000,0.075209396,0.095495724,0.046244644,0.551236173,0.023200961,0.220493709,0.205069156
65000000,0.075816628,0.097435169,0.047184079,0.551870413,0.010012571,0.227667131,0.210449886
65000000,0.076877214,0.101349533,0.049098498,0.531074684,0.009271493,0.263125832,0.196527991
65000000,0.077914435,0.104852605,0.050783714,0.524328975,0,0.255747038,0.219923987
65000000,0.07901015,0.108858719,0.052731039,0.504580644,5.04E-05,0.276967076,0.218401866
65000000,0.079835252,0.11246696,0.054400474,0.501633861,0,0.217051714,0.281314425
65000000,0.080883515,0.115749424,0.056074671,0.471967593,0,0.306595356,0.221437052
65000000,0.081825729,0.119276179,0.057784733,0.455318943,0,0.32293777,0.221743287
65000000,0.082948993,0.123007653,0.059582627,0.440011847,0,0.313343139,0.246645013
65000000,0.083817804,0.126040188,0.061042415,0.427827073,0,0.308132546,0.264040382
65000000,0.084869421,0.130014507,0.062968784,0.396049001,0.017254312,0.320066238,0.266630449
65000000,0.085904695,0.133951443,0.064892477,0.388178274,0,0.36209318,0.249728545
65000000,0.086861523,0.137183929,0.066404337,0.384303643,0,0.295233774,0.320462583
65000000,0.087891905,0.140691351,0.068119422,0.364668135,0,0.322256072,0.313075792
65000000,0.088910255,0.144453459,0.069931437,0.350090122,0,0.318044201,0.331865678
65000000,0.089976502,0.148585747,0.071976472,0.302951971,0.025847501,0.381711115,0.289489413
65000000,0.090822529,0.151649232,0.07338844,0.322256072,0,0.313075792,0.364668135
65000000,0.091865836,0.154994291,0.075069803,0.294587603,0,0.390300805,0.315111592
65000000,0.092816905,0.159469392,0.077168871,0.268067728,0.028987896,0.316440054,0.386504322
65000000,0.093861311,0.162143204,0.078502043,0.268235866,0,0.367868812,0.363895321
65000000,0.094886351,0.165767735,0.080264084,0.249728545,0,0.388178274,0.36209318
65000000,0.095860139,0.170282325,0.082433429,0.203375491,0.044153154,0.359330568,0.393140787
65000000,0.096840205,0.177443241,0.085867818,0.105565051,0.142001665,0.376794959,0.375638325
65000000,0.098200128,0.186334727,0.090143697,0.031401902,0.20653471,0.381779055,0.380284333
65000000,0.098995185,0.190348821,0.092069859,0.007507212,0.22154497,0.379620778,0.39132704
65000000,0.100100218,0.193051044,0.093392908,0,0.207731256,0.394527985,0.397740759
70000000,0.048814228,0.004586773,0.002138737,0.997978697,0.002021303,0,0
70000000,0.05191946,0.014142822,0.006792286,0.953181992,0,0,0.046818008
70000000,0.054071946,0.019709821,0.009527878,0.914285714,0,0.042857143,0.042857143
70000000,0.054818858,0.022304473,0.010790105,0.901618636,0,0.052413982,0.045967382
70000000,0.056026098,0.026579274,0.0128669,0.880620414,0.000877233,0.06660138,0.051900973
70000000,0.056887873,0.029621279,0.014334728,0.867928982,0,0.069926425,0.062144593
70000000,0.057891625,0.03319428,0.016073514,0.850810637,0,0.083380761,0.065808602
70000000,0.059017754,0.037311086,0.018046854,0.834857285,0,0.077650153,0.087492562
70000000,0.060252562,0.041642544,0.020170179,0.811660223,1.61E-07,0.107893256,0.080446359
70000000,0.060866436,0.043927823,0.021251047,0.805076246,0,0.091242403,0.103681351
70000000,0.061834036,0.048472458,0.023494902,0.769108386,0.014303006,0.153589166,0.062999442
70000000,0.06281649,0.051629825,0.024980792,0.745030068,0.032528211,0.117731991,0.10470973
70000000,0.063993926,0.056188677,0.027233953,0.744640033,0,0.178622911,0.076737055
70000000,0.064872247,0.058124016,0.028156883,0.736561776,0,0.146204079,0.117234145
70000000,0.065919481,0.063002093,0.030537233,0.713061483,0,0.196360994,0.090577522
70000000,0.06684631,0.065174807,0.031571462,0.704709105,0,0.161050059,0.134240835
70000000,0.067922329,0.069488197,0.033672009,0.682935224,0,0.197393621,0.119671155
70000000,0.068903973,0.073140918,0.035367285,0.677635064,0,0.137285379,0.185079556
70000000,0.069839842,0.076188404,0.036863433,0.660744991,0,0.155781658,0.183473351
70000000,0.070814873,0.079665754,0.03859946,0.63642633,0.000298752,0.216524407,0.146750511
70000000,0.071848618,0.083184382,0.040300423,0.621469009,0,0.214838902,0.163692089
70000000,0.073064412,0.087514743,0.04237082,0.606160795,0,0.196386388,0.197452817
70000000,0.074074584,0.092491244,0.04480988,0.539189951,0.055932161,0.23408933,0.170788557
70000000,0.075209396,0.095495724,0.046244644,0.551236173,0.023200961,0.220493709,0.205069156
70000000,0.075816628,0.097435169,0.047184079,0.551870413,0.010012571,0.227667131,0.210449886
70000000,0.076877214,0.101349533,0.049098498,0.531074684,0.009271493,0.263125832,0.196527991
70000000,0.077914435,0.104852605,0.050783714,0.524328975,0,0.255747038,0.219923987
70000000,0.07901015,0.108858719,0.052731039,0.504580644,5.04E-05,0.276967076,0.218401866
70000000,0.079835252,0.11246696,0.054400474,0.501633861,0,0.217051714,0.281314425
70000000,0.080883515,0.115749424,0.056074671,0.471967593,0,0.306595356,0.221437052
70000000,0.081825729,0.119276179,0.057784733,0.455318943,0,0.32293777,0.221743287
70000000,0.082948993,0.123007653,0.059582627,0.440011847,0,0.313343139,0.246645013
70000000,0.083817804,0.126040188,0.061042415,0.427827073,0,0.308132546,0.264040382
70000000,0.084869421,0.130014507,0.062968784,0.396049001,0.017254312,0.320066238,0.266630449
70000000,0.085904695,0.133951443,0.064892477,0.388178274,0,0.36209318,0.249728545
70000000,0.086861523,0.137183929,0.066404337,0.384303643,0,0.295233774,0.320462583
70000000,0.087891905,0.140691351,0.068119422,0.364668135,0,0.322256072,0.313075792
70000000,0.088910255,0.144453459,0.069931437,0.350090122,0,0.318044201,0.331865678
70000000,0.089976502,0.148585747,0.071976472,0.302951971,0.025847501,0.381711115,0.289489413
70000000,0.090822529,0.151649232,0.07338844,0.322256072,0,0.313075792,0.364668135
70000000,0.091865836,0.154994291,0.075069803,0.294587603,0,0.390300805,0.315111592
70000000,0.092816905,0.159469392,0.077168871,0.268067728,0.028987896,0.316440054,0.386504322
70000000,0.093861311,0.162143204,0.078502043,0.268235866,0,0.367868812,0.363895321
70000000,0.094886351,0.165767735,0.080264084,0.249728545,0,0.388178274,0.36209318
70000000,0.095860139,0.170282325,0.082433429,0.203375491,0.044153154,0.359330568,0.393140787
70000000,0.096840205,0.177443241,0.085867818,0.105565051,0.142001665,0.376794959,0.375638325
70000000,0.098200128,0.186334727,0.090143697,0.031401902,0.20653471,0.381779055,0.380284333
70000000,0.098995185,0.190348821,0.092069859,0.007507212,0.22154497,0.379620778,0.39132704
70000000,0.100100218,0.193051044,0.093392908,0,0.207731256,0.394527985,0.397740759
0,0.048814228,0.004543423,,,,,
0,0.049818129,0.00621037,,,,,
0,0.05088357,0.008928317,,,,,
0,0.05191946,0.012491928,,,,,
0,0.052890094,0.015751233,,,,,
0,0.054018056,0.019574726,,,,,
0,0.054818858,0.022713139,,,,,
0,0.056026098,0.026579274,,,,,
0,0.056887873,0.030400582,,,,,
0,0.057891625,0.03319428,,,,,
0,0.059017754,0.037311086,,,,,
0,0.060252562,0.041642544,,,,,
0,0.060866436,0.043927823,,,,,
0,0.061834036,0.048472458,,,,,
0,0.06281649,0.051629825,,,,,
0,0.063993926,0.056188677,,,,,
0,0.064872247,0.058124016,,,,,
0,0.065919481,0.063002093,,,,,
0,0.06684631,0.065174807,,,,,
0,0.067922329,0.069488197,,,,,
0,0.068903973,0.073140918,,,,,
0,0.069839842,0.076188404,,,,,
0,0.070814873,0.079665754,,,,,
0,0.071848618,0.083184382,,,,,
0,0.073064412,0.087514743,,,,,
0,0.074074584,0.092491244,,,,,
0,0.075209396,0.095495724,,,,,
0,0.075816628,0.097435169,,,,,
0,0.076877214,0.101349533,,,,,
0,0.077914435,0.104852605,,,,,
0,0.07901015,0.108858719,,,,,
0,0.079835252,0.11246696,,,,,
0,0.080883515,0.115749424,,,,,
0,0.081825729,0.119276179,,,,,
0,0.082948993,0.123007653,,,,,
0,0.083817804,0.126040188,,,,,
0,0.084869421,0.130014507,,,,,
0,0.085904695,0.133951443,,,,,
0,0.086861523,0.137183929,,,,,
0,0.087891905,0.140691351,,,,,
0,0.088910255,0.144453459,,,,,
0,0.089976502,0.148585747,,,,,
0,0.090822529,0.151649232,,,,,
0,0.091865836,0.154994291,,,,,
0,0.092816905,0.159469392,,,,,
0,0.093861311,0.162143204,,,,,
0,0.094886351,0.165767735,,,,,
0,0.095860139,0.170282325,,,,,
0,0.096840205,0.177443241,,,,,
0,0.098200128,0.186334727,,,,,
0,0.098995185,0.190348821,,,,,
0,0.100100218,0.193051044,,,,,
